"股票代码","股票名称","来源","涨幅","最新价","涨停价","成交额","流通市值","总市值","换手率","新高","量比","热点","五分钟涨跌幅（%）","振幅（%）","涨速（%）","昨日收盘价（元）","60日涨跌幅（%）","MACD-60-历史","MACD-60-最新时间","MACD-60-最新_diff","MACD-60-最新_dea","MACD-60-最新_macd","MACD-60-最新_ema12","MACD-60-最新_ema26","MACD-日-历史","MACD-日-最新时间","MACD-日-最新_diff","MACD-日-最新_dea","MACD-日-最新_macd","MACD-日-最新_ema12","MACD-日-最新_ema26","MACD-周-历史","MACD-周-最新时间","MACD-周-最新_diff","MACD-周-最新_dea","MACD-周-最新_macd","MACD-周-最新_ema12","MACD-周-最新_ema26","KDJ-60-历史","KDJ-60-最新时间","KDJ-60-最新_K","KDJ-60-最新_D","KDJ-60-最新_J","KDJ-日-历史","KDJ-日-最新时间","KDJ-日-最新_K","KDJ-日-最新_D","KDJ-日-最新_J","KDJ-周-历史","KDJ-周-最新时间","KDJ-周-最新_K","KDJ-周-最新_D","KDJ-周-最新_J","BOLL-60-历史","BOLL-60-最新时间","BOLL-60-最新_up","BOLL-60-最新_mid","BOLL-60-最新_low","BOLL-日-历史","BOLL-日-最新时间","BOLL-日-最新_up","BOLL-日-最新_mid","BOLL-日-最新_low","BOLL-周-历史","BOLL-周-最新时间","BOLL-周-最新_up","BOLL-周-最新_mid","BOLL-周-最新_low","MA-60-历史","MA-60-最新时间","MA-60-最新_MA3","MA-60-最新_MA5","MA-60-最新_MA10","MA-60-最新_MA15","MA-60-最新_MA20","MA-60-最新_MA30","MA-60-最新_MA60","MA-60-最新_MA120","MA-60-最新_MA200","MA-60-最新_MA250","MA-日-历史","MA-日-最新时间","MA-日-最新_MA3","MA-日-最新_MA5","MA-日-最新_MA10","MA-日-最新_MA15","MA-日-最新_MA20","MA-日-最新_MA30","MA-日-最新_MA60","MA-日-最新_MA120","MA-日-最新_MA200","MA-日-最新_MA250","MA-周-历史","MA-周-最新时间","MA-周-最新_MA3","MA-周-最新_MA5","MA-周-最新_MA10","MA-周-最新_MA15","MA-周-最新_MA20","MA-周-最新_MA30","MA-周-最新_MA60","MA-周-最新_MA120","MA-周-最新_MA200","MA-周-最新_MA250"
"002860.SZ","星帅尔","强势","1.52","14.72","15.95","3.128亿","51.467亿","52.950亿","6.16","是","1.05","60日新高","0.00","4.90","0.07","14.50","18.33","[{""t"":""2025-08-19 10:30:00"",""diff"":0.168,""dea"":0.158,""macd"":0.021,""ema12"":14.2469,""ema26"":14.0786},{""t"":""2025-08-19 11:30:00"",""diff"":0.176,""dea"":0.161,""macd"":0.029,""ema12"":14.2858,""ema26"":14.1098},{""t"":""2025-08-19 14:00:00"",""diff"":0.186,""dea"":0.166,""macd"":0.039,""ema12"":14.3296,""ema26"":14.1439},{""t"":""2025-08-19 15:00:00"",""diff"":0.203,""dea"":0.174,""macd"":0.059,""ema12"":14.3896,""ema26"":14.1866}]","2025-08-19 15:00:00","0.203","0.174","0.059","14.3896","14.1866","[{""t"":""2025-08-19 00:00:00"",""diff"":0.387,""dea"":0.285,""macd"":0.203,""ema12"":14.0084,""ema26"":13.6215}]","2025-08-19 00:00:00","0.387","0.285","0.203","14.0084","13.6215","[{""t"":""2025-08-24 00:00:00"",""diff"":0.923,""dea"":0.815,""macd"":0.215,""ema12"":13.1785,""ema26"":12.256}]","2025-08-24 00:00:00","0.923","0.815","0.215","13.1785","12.256","[{""t"":""2025-08-19 10:30"",""k"":60.1,""d"":57.83,""j"":64.62},{""t"":""2025-08-19 11:30"",""k"":65.86,""d"":60.51,""j"":76.57},{""t"":""2025-08-19 14:00"",""k"":66.76,""d"":62.59,""j"":75.1},{""t"":""2025-08-19 15:00"",""k"":72.13,""d"":65.77,""j"":84.84}]","2025-08-19 15:00","72.13","65.77","84.84","[{""t"":""2025-08-19 00:00"",""k"":78.89,""d"":75.58,""j"":85.51}]","2025-08-19 00:00","78.89","75.58","85.51","[{""t"":""2025-08-24 00:00"",""k"":74.11,""d"":63.98,""j"":94.35}]","2025-08-24 00:00","74.11","63.98","94.35","[{""t"":""2025-08-19 10:30"",""u"":14.59,""d"":13.66,""m"":14.12},{""t"":""2025-08-19 11:30"",""u"":14.62,""d"":13.7,""m"":14.16},{""t"":""2025-08-19 14:00"",""u"":14.67,""d"":13.72,""m"":14.19},{""t"":""2025-08-19 15:00"",""u"":14.75,""d"":13.71,""m"":14.23}]","2025-08-19 15:00","14.75","14.23","13.71","[{""t"":""2025-08-19 00:00"",""u"":14.9,""d"":12.23,""m"":13.56}]","2025-08-19 00:00","14.9","13.56","12.23","[{""t"":""2025-08-24 00:00"",""u"":15.2,""d"":9.81,""m"":12.5}]","2025-08-24 00:00","15.2","12.5","9.81","[{""t"":""2025-08-19 10:30"",""ma3"":14.4,""ma5"":14.426,""ma10"":14.252,""ma15"":14.1907,""ma20"":14.1235,""ma30"":14.0357,""ma60"":13.5703,""ma120"":13.3143,""ma200"":13.0682,""ma250"":12.9486},{""t"":""2025-08-19 11:30"",""ma3"":14.4133,""ma5"":14.466,""ma10"":14.266,""ma15"":14.226,""ma20"":14.159,""ma30"":14.0557,""ma60"":13.6008,""ma120"":13.3293,""ma200"":13.08,""ma250"":12.9541},{""t"":""2025-08-19 14:00"",""ma3"":14.4367,""ma5"":14.454,""ma10"":14.31,""ma15"":14.266,""ma20"":14.1935,""ma30"":14.081,""ma60"":13.6318,""ma120"":13.3458,""ma200"":13.0924,""ma250"":12.9609},{""t"":""2025-08-19 15:00"",""ma3"":14.5967,""ma5"":14.506,""ma10"":14.379,""ma15"":14.3093,""ma20"":14.2285,""ma30"":14.1057,""ma60"":13.6637,""ma120"":13.3637,""ma200"":13.1052,""ma250"":12.9682}]","2025-08-19 15:00","14.5967","14.506","14.379","14.3093","14.2285","14.1057","13.6637","13.3637","13.1052","12.9682","[{""t"":""2025-08-19 00:00"",""ma3"":14.3833,""ma5"":14.296,""ma10"":14.106,""ma15"":13.7267,""ma20"":13.5635,""ma30"":13.409,""ma60"":13.0118,""ma120"":12.0312,""ma200"":11.0998,""ma250"":10.4446}]","2025-08-19 00:00","14.3833","14.296","14.106","13.7267","13.5635","13.409","13.0118","12.0312","11.0998","10.4446","[{""t"":""2025-08-24 00:00"",""ma3"":14.14,""ma5"":13.626,""ma10"":13.203,""ma15"":13.0673,""ma20"":12.503,""ma30"":11.776,""ma60"":10.206,""ma120"":10.9847,""ma200"":13.2839,""ma250"":13.8332}]","2025-08-24 00:00","14.14","13.626","13.203","13.0673","12.503","11.776","10.206","10.9847","13.2839","13.8332"
"001238.SZ","浙江正特","强势","2.86","47.19","50.47","0.438亿","15.090亿","51.909亿","2.95","是","1.12","60日新高","-0.04","4.05","0.19","45.88","35.02","[{""t"":""2025-08-19 10:30:00"",""diff"":0.593,""dea"":0.736,""macd"":-0.285,""ema12"":45.8088,""ema26"":45.2158},{""t"":""2025-08-19 11:30:00"",""diff"":0.611,""dea"":0.711,""macd"":-0.2,""ema12"":45.9275,""ema26"":45.3169},{""t"":""2025-08-19 14:00:00"",""diff"":0.636,""dea"":0.696,""macd"":-0.12,""ema12"":46.0633,""ema26"":45.4275},{""t"":""2025-08-19 15:00:00"",""diff"":0.679,""dea"":0.692,""macd"":-0.027,""ema12"":46.2366,""ema26"":45.558}]","2025-08-19 15:00:00","0.679","0.692","-0.027","46.2366","45.558","[{""t"":""2025-08-19 00:00:00"",""diff"":1.978,""dea"":1.589,""macd"":0.779,""ema12"":44.603,""ema26"":42.625}]","2025-08-19 00:00:00","1.978","1.589","0.779","44.603","42.625","[{""t"":""2025-08-24 00:00:00"",""diff"":3.921,""dea"":3.115,""macd"":1.612,""ema12"":40.9073,""ema26"":36.9858}]","2025-08-24 00:00:00","3.921","3.115","1.612","40.9073","36.9858","[{""t"":""2025-08-19 10:30"",""k"":48.85,""d"":51.58,""j"":43.39},{""t"":""2025-08-19 11:30"",""k"":61.61,""d"":54.92,""j"":74.99},{""t"":""2025-08-19 14:00"",""k"":66.67,""d"":58.84,""j"":82.33},{""t"":""2025-08-19 15:00"",""k"":75.7,""d"":64.46,""j"":98.17}]","2025-08-19 15:00","75.7","64.46","98.17","[{""t"":""2025-08-19 00:00"",""k"":90.04,""d"":88.17,""j"":93.78}]","2025-08-19 00:00","90.04","88.17","93.78","[{""t"":""2025-08-24 00:00"",""k"":94.26,""d"":90.63,""j"":101.53}]","2025-08-24 00:00","94.26","90.63","101.53","[{""t"":""2025-08-19 10:30"",""u"":46.57,""d"":44.94,""m"":45.75},{""t"":""2025-08-19 11:30"",""u"":46.68,""d"":44.9,""m"":45.79},{""t"":""2025-08-19 14:00"",""u"":46.84,""d"":44.85,""m"":45.85},{""t"":""2025-08-19 15:00"",""u"":47.07,""d"":44.77,""m"":45.92}]","2025-08-19 15:00","47.07","45.92","44.77","[{""t"":""2025-08-19 00:00"",""u"":48.08,""d"":37.03,""m"":42.55}]","2025-08-19 00:00","48.08","42.55","37.03","[{""t"":""2025-08-24 00:00"",""u"":47.57,""d"":26.52,""m"":37.05}]","2025-08-24 00:00","47.57","37.05","26.52","[{""t"":""2025-08-19 10:30"",""ma3"":45.9467,""ma5"":45.798,""ma10"":45.971,""ma15"":45.862,""ma20"":45.7535,""ma30"":45.211,""ma60"":43.112,""ma120"":41.1373,""ma200"":40.0152,""ma250"":39.2247},{""t"":""2025-08-19 11:30"",""ma3"":46.1367,""ma5"":46.014,""ma10"":46.024,""ma15"":45.9567,""ma20"":45.791,""ma30"":45.3393,""ma60"":43.2313,""ma120"":41.2021,""ma200"":40.0587,""ma250"":39.2687},{""t"":""2025-08-19 14:00"",""ma3"":46.4467,""ma5"":46.246,""ma10"":46.093,""ma15"":46.0673,""ma20"":45.846,""ma30"":45.4607,""ma60"":43.3573,""ma120"":41.2688,""ma200"":40.1053,""ma250"":39.3134},{""t"":""2025-08-19 15:00"",""ma3"":46.86,""ma5"":46.482,""ma10"":46.162,""ma15"":46.15,""ma20"":45.9205,""ma30"":45.5633,""ma60"":43.4902,""ma120"":41.3397,""ma200"":40.1533,""ma250"":39.3604}]","2025-08-19 15:00","46.86","46.482","46.162","46.15","45.9205","45.5633","43.4902","41.3397","40.1533","39.3604","[{""t"":""2025-08-19 00:00"",""ma3"":46.3833,""ma5"":46.07,""ma10"":44.934,""ma15"":43.6347,""ma20"":42.554,""ma30"":41.4323,""ma60"":39.615,""ma120"":35.6692,""ma200"":32.63,""ma250"":30.6332}]","2025-08-19 00:00","46.3833","46.07","44.934","43.6347","42.554","41.4323","39.615","35.6692","32.63","30.6332","[{""t"":""2025-08-24 00:00"",""ma3"":45.7333,""ma5"":43.56,""ma10"":40.997,""ma15"":39.442,""ma20"":37.0455,""ma30"":35.258,""ma60"":29.7207,""ma120"":25.8585,""ma200"":null,""ma250"":null}]","2025-08-24 00:00","45.7333","43.56","40.997","39.442","37.0455","35.258","29.7207","25.8585","",""
"300154.SZ","瑞凌股份","强势","1.76","9.85","11.62","0.801亿","31.057亿","44.281亿","2.60","是","1.42","60日新高","0.00","3.20","-0.20","9.68","11.30","[{""t"":""2025-08-19 10:30:00"",""diff"":0.029,""dea"":0.03,""macd"":-0.001,""ema12"":9.6359,""ema26"":9.6065},{""t"":""2025-08-19 11:30:00"",""diff"":0.041,""dea"":0.032,""macd"":0.018,""ema12"":9.6627,""ema26"":9.6216},{""t"":""2025-08-19 14:00:00"",""diff"":0.047,""dea"":0.035,""macd"":0.023,""ema12"":9.6792,""ema26"":9.6326},{""t"":""2025-08-19 15:00:00"",""diff"":0.057,""dea"":0.04,""macd"":0.035,""ema12"":9.7055,""ema26"":9.6487}]","2025-08-19 15:00:00","0.057","0.04","0.035","9.7055","9.6487","[{""t"":""2025-08-19 00:00:00"",""diff"":0.158,""dea"":0.14,""macd"":0.035,""ema12"":9.5848,""ema26"":9.4269}]","2025-08-19 00:00:00","0.158","0.14","0.035","9.5848","9.4269","[{""t"":""2025-08-24 00:00:00"",""diff"":0.064,""dea"":0.034,""macd"":0.062,""ema12"":9.3687,""ema26"":9.3043}]","2025-08-24 00:00:00","0.064","0.034","0.062","9.3687","9.3043","[{""t"":""2025-08-19 10:30"",""k"":59.76,""d"":60.77,""j"":57.74},{""t"":""2025-08-19 11:30"",""k"":71.89,""d"":64.48,""j"":86.72},{""t"":""2025-08-19 14:00"",""k"":68.36,""d"":65.77,""j"":73.53},{""t"":""2025-08-19 15:00"",""k"":74.61,""d"":68.72,""j"":86.39}]","2025-08-19 15:00","74.61","68.72","86.39","[{""t"":""2025-08-19 00:00"",""k"":76.8,""d"":74.61,""j"":81.19}]","2025-08-19 00:00","76.8","74.61","81.19","[{""t"":""2025-08-24 00:00"",""k"":83.24,""d"":68.09,""j"":113.56}]","2025-08-24 00:00","83.24","68.09","113.56","[{""t"":""2025-08-19 10:30"",""u"":9.76,""d"":9.48,""m"":9.62},{""t"":""2025-08-19 11:30"",""u"":9.79,""d"":9.47,""m"":9.63},{""t"":""2025-08-19 14:00"",""u"":9.81,""d"":9.46,""m"":9.63},{""t"":""2025-08-19 15:00"",""u"":9.84,""d"":9.45,""m"":9.64}]","2025-08-19 15:00","9.84","9.64","9.45","[{""t"":""2025-08-19 00:00"",""u"":9.88,""d"":9.06,""m"":9.47}]","2025-08-19 00:00","9.88","9.47","9.06","[{""t"":""2025-08-24 00:00"",""u"":10.13,""d"":8.31,""m"":9.22}]","2025-08-24 00:00","10.13","9.22","8.31","[{""t"":""2025-08-19 10:30"",""ma3"":9.6533,""ma5"":9.68,""ma10"":9.625,""ma15"":9.6127,""ma20"":9.62,""ma30"":9.6243,""ma60"":9.4683,""ma120"":9.3032,""ma200"":9.0933,""ma250"":9.0614},{""t"":""2025-08-19 11:30"",""ma3"":9.7,""ma5"":9.7,""ma10"":9.663,""ma15"":9.6213,""ma20"":9.6285,""ma30"":9.6323,""ma60"":9.4773,""ma120"":9.3107,""ma200"":9.0982,""ma250"":9.064},{""t"":""2025-08-19 14:00"",""ma3"":9.73,""ma5"":9.708,""ma10"":9.68,""ma15"":9.6287,""ma20"":9.6345,""ma30"":9.6393,""ma60"":9.4862,""ma120"":9.3177,""ma200"":9.1034,""ma250"":9.0665},{""t"":""2025-08-19 15:00"",""ma3"":9.81,""ma5"":9.744,""ma10"":9.705,""ma15"":9.6487,""ma20"":9.6445,""ma30"":9.648,""ma60"":9.496,""ma120"":9.3254,""ma200"":9.1089,""ma250"":9.0696}]","2025-08-19 15:00","9.81","9.744","9.705","9.6487","9.6445","9.648","9.496","9.3254","9.1089","9.0696","[{""t"":""2025-08-19 00:00"",""ma3"":9.71,""ma5"":9.644,""ma10"":9.641,""ma15"":9.51,""ma20"":9.4705,""ma30"":9.34,""ma60"":9.0838,""ma120"":9.6722,""ma200"":9.4941,""ma250"":8.675}]","2025-08-19 00:00","9.71","9.644","9.641","9.51","9.4705","9.34","9.0838","9.6722","9.4941","8.675","[{""t"":""2025-08-24 00:00"",""ma3"":9.6867,""ma5"":9.52,""ma10"":9.171,""ma15"":9.1313,""ma20"":9.219,""ma30"":9.7313,""ma60"":8.3165,""ma120"":7.5103,""ma200"":6.9583,""ma250"":6.805}]","2025-08-24 00:00","9.6867","9.52","9.171","9.1313","9.219","9.7313","8.3165","7.5103","6.9583","6.805"
"300548.SZ","长芯博创","强势","1.11","100.26","118.99","26.584亿","269.514亿","291.864亿","9.76","是","1.15","60日新高","-0.06","6.31","-0.04","99.16","113.82","[{""t"":""2025-08-19 10:30:00"",""diff"":1.9,""dea"":1.203,""macd"":1.395,""ema12"":96.2716,""ema26"":94.3713},{""t"":""2025-08-19 11:30:00"",""diff"":2.263,""dea"":1.415,""macd"":1.696,""ema12"":97.2421,""ema26"":94.9793},{""t"":""2025-08-19 14:00:00"",""diff"":2.371,""dea"":1.606,""macd"":1.53,""ema12"":97.7741,""ema26"":95.4031},{""t"":""2025-08-19 15:00:00"",""diff"":2.394,""dea"":1.764,""macd"":1.26,""ema12"":98.1566,""ema26"":95.7628}]","2025-08-19 15:00:00","2.394","1.764","1.26","98.1566","95.7628","[{""t"":""2025-08-19 00:00:00"",""diff"":5.599,""dea"":5.637,""macd"":-0.077,""ema12"":93.4808,""ema26"":87.882}]","2025-08-19 00:00:00","5.599","5.637","-0.077","93.4808","87.882","[{""t"":""2025-08-24 00:00:00"",""diff"":13.987,""dea"":10.495,""macd"":6.983,""ema12"":78.7598,""ema26"":64.7728}]","2025-08-24 00:00:00","13.987","10.495","6.983","78.7598","64.7728","[{""t"":""2025-08-19 10:30"",""k"":67.65,""d"":59.99,""j"":82.98},{""t"":""2025-08-19 11:30"",""k"":72.45,""d"":64.14,""j"":89.06},{""t"":""2025-08-19 14:00"",""k"":71.45,""d"":66.58,""j"":81.2},{""t"":""2025-08-19 15:00"",""k"":69.8,""d"":67.65,""j"":74.1}]","2025-08-19 15:00","69.8","67.65","74.1","[{""t"":""2025-08-19 00:00"",""k"":65.34,""d"":61.55,""j"":72.93}]","2025-08-19 00:00","65.34","61.55","72.93","[{""t"":""2025-08-24 00:00"",""k"":84.1,""d"":83.23,""j"":85.83}]","2025-08-24 00:00","84.1","83.23","85.83","[{""t"":""2025-08-19 10:30"",""u"":101.0,""d"":88.19,""m"":94.59},{""t"":""2025-08-19 11:30"",""u"":102.29,""d"":87.96,""m"":95.12},{""t"":""2025-08-19 14:00"",""u"":102.95,""d"":88.18,""m"":95.57},{""t"":""2025-08-19 15:00"",""u"":103.47,""d"":88.43,""m"":95.95}]","2025-08-19 15:00","103.47","95.95","88.43","[{""t"":""2025-08-19 00:00"",""u"":100.81,""d"":80.61,""m"":90.71}]","2025-08-19 00:00","100.81","90.71","80.61","[{""t"":""2025-08-24 00:00"",""u"":103.96,""d"":22.14,""m"":63.05}]","2025-08-24 00:00","103.96","63.05","22.14","[{""t"":""2025-08-19 10:30"",""ma3"":99.59,""ma5"":99.088,""ma10"":95.37,""ma15"":94.8673,""ma20"":94.593,""ma30"":93.6313,""ma60"":91.4737,""ma120"":86.1166,""ma200"":76.689,""ma250"":71.2448},{""t"":""2025-08-19 11:30"",""ma3"":100.64,""ma5"":100.04,""ma10"":96.54,""ma15"":95.302,""ma20"":95.122,""ma30"":93.984,""ma60"":91.6498,""ma120"":86.4557,""ma200"":76.9347,""ma250"":71.4651},{""t"":""2025-08-19 14:00"",""ma3"":101.1533,""ma5"":100.41,""ma10"":97.398,""ma15"":95.5173,""ma20"":95.5675,""ma30"":94.2383,""ma60"":91.8085,""ma120"":86.7736,""ma200"":77.1704,""ma250"":71.6733},{""t"":""2025-08-19 15:00"",""ma3"":101.18,""ma5"":100.576,""ma10"":98.316,""ma15"":96.05,""ma20"":95.9515,""ma30"":94.4837,""ma60"":91.9405,""ma120"":87.0919,""ma200"":77.403,""ma250"":71.8817}]","2025-08-19 15:00","101.18","100.576","98.316","96.05","95.9515","94.4837","91.9405","87.0919","77.403","71.8817","[{""t"":""2025-08-19 00:00"",""ma3"":97.1233,""ma5"":95.944,""ma10"":94.057,""ma15"":92.146,""ma20"":90.7085,""ma30"":87.0773,""ma60"":72.996,""ma120"":57.4353,""ma200"":49.6476,""ma250"":43.5463}]","2025-08-19 00:00","97.1233","95.944","94.057","92.146","90.7085","87.0773","72.996","57.4353","49.6476","43.5463","[{""t"":""2025-08-24 00:00"",""ma3"":94.3067,""ma5"":90.082,""ma10"":80.461,""ma15"":70.986,""ma20"":63.0545,""ma30"":57.891,""ma60"":41.7065,""ma120"":34.6607,""ma200"":30.7811,""ma250"":31.9912}]","2025-08-24 00:00","94.3067","90.082","80.461","70.986","63.0545","57.891","41.7065","34.6607","30.7811","31.9912"
"300274.SZ","阳光电源","强势","1.14","96.47","114.46","71.059亿","1533.593亿","2000.027亿","4.59","是","1.04","60日新高","0.52","5.61","0.01","95.38","61.29","[{""t"":""2025-08-19 10:30:00"",""diff"":3.968,""dea"":3.633,""macd"":0.67,""ema12"":93.3106,""ema26"":89.3423},{""t"":""2025-08-19 11:30:00"",""diff"":4.013,""dea"":3.709,""macd"":0.608,""ema12"":93.9643,""ema26"":89.951},{""t"":""2025-08-19 14:00:00"",""diff"":3.847,""dea"":3.737,""macd"":0.22,""ema12"":94.216,""ema26"":90.3695},{""t"":""2025-08-19 15:00:00"",""diff"":3.741,""dea"":3.738,""macd"":0.008,""ema12"":94.5628,""ema26"":90.8214}]","2025-08-19 15:00:00","3.741","3.738","0.008","94.5628","90.8214","[{""t"":""2025-08-19 00:00:00"",""diff"":5.943,""dea"":4.172,""macd"":3.543,""ema12"":87.0352,""ema26"":81.0918}]","2025-08-19 00:00:00","5.943","4.172","3.543","87.0352","81.0918","[{""t"":""2025-08-24 00:00:00"",""diff"":4.619,""dea"":0.684,""macd"":7.871,""ema12"":78.081,""ema26"":73.462}]","2025-08-24 00:00:00","4.619","0.684","7.871","78.081","73.462","[{""t"":""2025-08-19 10:30"",""k"":84.93,""d"":81.64,""j"":91.52},{""t"":""2025-08-19 11:30"",""k"":82.99,""d"":82.09,""j"":84.79},{""t"":""2025-08-19 14:00"",""k"":67.39,""d"":77.19,""j"":47.79},{""t"":""2025-08-19 15:00"",""k"":61.27,""d"":71.88,""j"":40.05}]","2025-08-19 15:00","61.27","71.88","40.05","[{""t"":""2025-08-19 00:00"",""k"":89.73,""d"":87.4,""j"":94.41}]","2025-08-19 00:00","89.73","87.4","94.41","[{""t"":""2025-08-24 00:00"",""k"":86.71,""d"":79.84,""j"":100.44}]","2025-08-24 00:00","86.71","79.84","100.44","[{""t"":""2025-08-19 10:30"",""u"":98.3,""d"":83.2,""m"":90.75},{""t"":""2025-08-19 11:30"",""u"":98.95,""d"":83.84,""m"":91.4},{""t"":""2025-08-19 14:00"",""u"":99.31,""d"":84.35,""m"":91.83},{""t"":""2025-08-19 15:00"",""u"":99.78,""d"":84.71,""m"":92.25}]","2025-08-19 15:00","99.78","92.25","84.71","[{""t"":""2025-08-19 00:00"",""u"":96.74,""d"":64.76,""m"":80.75}]","2025-08-19 00:00","96.74","80.75","64.76","[{""t"":""2025-08-24 00:00"",""u"":91.15,""d"":46.14,""m"":68.64}]","2025-08-24 00:00","91.15","68.64","46.14","[{""t"":""2025-08-19 10:30"",""ma3"":96.1667,""ma5"":95.59,""ma10"":93.768,""ma15"":91.9707,""ma20"":90.752,""ma30"":87.6533,""ma60"":81.1415,""ma120"":77.7871,""ma200"":72.8042,""ma250"":70.484},{""t"":""2025-08-19 11:30"",""ma3"":97.07,""ma5"":96.162,""ma10"":94.729,""ma15"":92.532,""ma20"":91.398,""ma30"":88.4117,""ma60"":81.5237,""ma120"":77.9795,""ma200"":72.9675,""ma250"":70.6173},{""t"":""2025-08-19 14:00"",""ma3"":97.1433,""ma5"":96.332,""ma10"":95.427,""ma15"":92.97,""ma20"":91.8295,""ma30"":88.9283,""ma60"":81.864,""ma120"":78.1628,""ma200"":73.1246,""ma250"":70.7458},{""t"":""2025-08-19 15:00"",""ma3"":96.5433,""ma5"":96.656,""ma10"":95.56,""ma15"":93.5127,""ma20"":92.248,""ma30"":89.4943,""ma60"":82.2143,""ma120"":78.352,""ma200"":73.2861,""ma250"":70.8781}]","2025-08-19 15:00","96.5433","96.656","95.56","93.5127","92.248","89.4943","82.2143","78.352","73.2861","70.8781","[{""t"":""2025-08-19 00:00"",""ma3"":95.3767,""ma5"":92.622,""ma10"":86.904,""ma15"":82.6747,""ma20"":80.752,""ma30"":78.6503,""ma60"":71.466,""ma120"":68.0408,""ma200"":71.9948,""ma250"":73.7356}]","2025-08-19 00:00","95.3767","92.622","86.904","82.6747","80.752","78.6503","71.466","68.0408","71.9948","73.7356","[{""t"":""2025-08-24 00:00"",""ma3"":90.7833,""ma5"":84.686,""ma10"":76.76,""ma15"":71.8073,""ma20"":68.6415,""ma30"":69.0307,""ma60"":73.509,""ma120"":84.6282,""ma200"":97.6298,""ma250"":96.0266}]","2025-08-24 00:00","90.7833","84.686","76.76","71.8073","68.6415","69.0307","73.509","84.6282","97.6298","96.0266"
